ImageId,EncodedPixels
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,28001 8 28518 11 29036 13 29553 16 30072 17 30590 19 31108 20 31626 21 32144 22 32663 22 33181 24 33700 24 34218 25 34736 26 35255 26 35773 27 36292 26 36811 26 37330 26 37849 26 38367 27 38887 25 39406 24 39926 23 40445 21 40965 18 41486 14
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,92859 5 93375 11 93893 14 94410 17 94906 8 94927 20 95425 42 95944 42 96463 42 96982 43 97501 42 98020 42 98539 42 99058 42 99577 41 100098 38 100619 35 101142 30 101665 24 102187 19 102714 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,79697 8 80215 11 80733 14 81251 17 81769 19 82288 21 82807 22 83326 23 83845 24 84364 25 84883 26 85402 27 85922 26 86441 26 86961 25 87481 24 88001 23 88521 21 89041 19 89561 17 90083 12
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,28789 3 29306 9 29824 14 30342 17 30861 18 31380 20 31899 21 32418 22 32937 23 33456 23 33975 24 34494 24 35014 24 35533 24 36053 23 36572 23 37091 23 37611 22 38131 21 38650 20 39170 19 39689 18 40209 16 40729 14 41250 10 41772 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,35512 6 36030 9 36547 13 37065 14 37584 15 38102 17 38621 18 39139 19 39658 20 40176 21 40695 21 41214 21 41732 22 42251 22 42769 23 43288 23 43807 23 44326 23 44845 22 45364 21 45883 20 46403 18 46923 14 47444 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,407 12 916 24 1435 24 1954 25 2473 25 2993 24 3512 24 4031 24 4550 24 5070 23 5590 21 6110 20 6630 18 7151 16 7673 12 8195 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,746 25 1264 28 1783 29 2302 29 2821 29 3341 28 3860 28 4379 28 4898 28 5418 27 5937 27 6456 27 6975 27 7495 26 8014 26 8534 24 9053 24 9572 23 10091 23 10611 21 11130 20 11650 18 12170 16 12690 14 13210 12 13730 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,109434 9 109952 13 110470 16 110988 18 111507 19 112025 21 112544 22 113063 23 113582 24 114102 24 114621 24 115140 25 115660 24 116179 24 116699 24 117219 23 117739 22 118259 22 118779 21 119299 20 119819 19 120340 17 120860 16 121381 14 121902 12 122422 11 122943 8 123467 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,29124 12 29641 16 30158 20 30676 21 31194 23 31712 24 32230 25 32749 25 33267 25 33786 25 34304 26 34823 25 35342 24 35861 23 36379 23 36898 22 37417 21 37936 20 38455 19 38974 18 39494 16 40013 15 40533 12 41053 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,1365 16 1882 21 2399 25 2917 26 3435 28 3953 30 4472 30 4990 31 5509 31 6028 32 6547 31 7066 31 7586 30 8107 26 8627 24 9149 19 9672 12
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,128 23 646 25 1166 24 1685 24 2204 24 2723 24 3243 23 3762 23 4282 22 4802 20 5322 19 5842 17 6362 16 6882 14 7402 12 7922 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,10765 3 11279 10 11796 14 12313 17 12831 18 13349 19 13867 20 14385 22 14903 23 15422 22 15940 23 16458 24 16977 24 17495 25 18014 25 18533 24 19052 24 19571 23 20089 23 20608 23 21127 22 21646 21 22166 19 22685 18 23205 16 23724 15 24244 13 24766 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,685 16 1204 17 1723 18 2242 19 2761 20 3281 19 3800 20 4320 20 4840 19 5359 20 5879 19 6399 19 6918 19 7438 18 7957 18 8477 18 8996 18 9516 17 10035 16 10555 15 11075 14 11595 12 12115 10 12635 8 13157 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,84847 7 85364 13 85882 16 86400 19 86919 21 87438 22 87956 24 88475 25 88994 25 89513 26 90032 26 90552 25 91071 25 91591 24 92110 24 92630 22 93150 21 93670 19 94191 17 94712 14 95233 11 95756 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,24939 4 25455 9 25971 14 26487 18 27004 21 27522 22 28040 24 28558 25 29076 26 29594 27 30113 27 30632 27 31150 28 31669 28 32188 27 32707 27 33226 26 33746 24 34265 23 34784 22 35303 20 35823 18 36343 15 36862 13 37382 10 37902 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,66437 6 66955 8 67473 10 67991 13 68510 14 69029 15 69549 15 70068 16 70589 16 71109 16 71629 16 72149 17 72669 18 73188 19 73708 18 74227 19 74746 19 75266 18 75785 19 76299 1 76302 21 76818 2 76821 21 77336 26 77855 26 78374 26 78892 27 79413 26 79930 28 80449 1 80451 26 80970 26 81489 26 82008 26 82528 25 83047 26 83567 25 84087 24 84607 22 85126 22
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,11750 5 12266 11 12783 15 13300 18 13818 21 14336 23 14854 25 15373 26 15891 27 16410 28 16929 28 17448 28 17967 28 18486 28 19005 28 19524 27 20043 27 20563 26 21082 25 21602 24 22122 22 22642 20 23162 19 23682 17 24203 14 24724 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,90514 8 91031 13 91549 15 92068 16 92586 19 93105 20 93624 21 94143 22 94662 22 95181 23 95700 24 96219 24 96738 25 97257 25 97777 24 98296 25 98816 24 99336 23 99856 22 100376 21 100895 21 101415 20 101935 18 102455 17 102975 15 103496 13 104017 10 104539 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,90181 6 90698 11 91216 14 91734 17 92252 19 92771 20 93290 21 93809 21 94328 22 94847 22 95366 22 95885 22 96404 22 96923 22 97442 22 97962 21 98481 21 99001 20 99520 19 100040 18 100559 17 101079 15 101599 13 102119 11 102640 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,114598 3 115114 9 115632 10 116150 12 116668 13 117186 14 117705 14 118223 15 118741 16 119260 16 119778 17 120297 16 120815 17 121334 17 121852 18 122371 17 122889 18 123408 18 123926 18 124445 18 124964 18 125483 17 126002 17 126521 16 127040 16 127559 15 128078 14 128597 13 129116 13 129635 12 130155 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,100506 12 101023 15 101541 17 102060 18 102578 20 103097 21 103616 21 104134 22 104653 22 105172 23 105691 23 106210 23 106729 23 107248 22 107767 22 108285 23 108804 23 109323 23 109842 22 110362 20 110881 20 111400 19 111919 18 112439 16 112959 15 113479 12 113999 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,114953 8 115470 10 115988 12 116506 14 117024 15 117542 16 118060 17 118578 18 119096 19 119614 20 120132 21 120650 22 121167 24 121685 25 122204 24 122722 25 123241 24 123760 23 124279 21 124798 20 125317 18 125837 16 126356 15 126876 14 127398 10 127919 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,499 19 1018 17 1539 14 2059 12 2578 12 3097 12 3618 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,112769 8 113285 16 113802 21 114319 25 114837 27 115355 29 115874 30 116393 31 116912 31 117431 31 117950 31 118469 31 118988 30 119508 29 120028 27 120548 24 121069 20 121591 15
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,54497 9 55016 9 55534 12 56053 14 56572 15 57091 16 57610 17 58129 17 58648 18 59167 19 59686 20 60205 21 60724 22 61243 23 61762 23 62281 24 62800 24 63319 25 63838 26 64357 26 64876 27 65395 27 65914 28 66434 3 66443 18 66953 2 66963 18 67472 1 67483 17 68004 16 68524 16 69044 15 69565 14 70085 13 70606 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,602 12 1122 11 1641 10 2160 10 2680 8 3201 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,113968 9 114486 12 115004 14 115522 16 116041 17 116559 19 117077 21 117596 22 118115 23 118634 24 119153 25 119672 26 120191 26 120710 27 121229 27 121749 27 122269 26 122789 25 123309 24 123830 21 124351 19 124873 15 125394 12 125916 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,93546 9 94063 12 94581 14 95100 15 95618 17 96137 18 96656 19 97175 19 97694 20 98213 21 98732 22 99251 22 99771 22 100290 22 100809 22 101329 21 101848 21 102368 20 102888 19 103407 19 103927 18 104448 16 104969 13 105491 10 106013 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,90990 11 91505 17 92022 21 92539 24 93057 25 93575 27 94094 27 94613 28 95132 28 95651 28 96170 28 96689 29 97209 27 97728 27 98248 26 98768 25 99288 23 99808 21 100329 18 100850 15 101371 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,124823 11 125339 18 125856 22 126374 24 126892 26 127410 28 127929 28 128448 29 128967 29 129485 30 130004 30 130524 28
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,98987 9 99505 11 100023 12 100541 14 101059 15 101578 16 102096 17 102615 17 103134 17 103653 17 104171 18 104690 18 105209 18 105728 18 106247 18 106765 19 107284 19 107803 18 108322 18 108841 17 109360 17 109878 17 110397 17 110916 17 111435 16 111954 16 112473 15 112992 15 113511 14 114030 13 114550 11 115069 9 115590 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,125445 6 125962 10 126479 13 126997 15 127515 16 128033 17 128551 18 129070 18 129589 18 130107 19 130626 19
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,81666 8 82183 11 82701 13 83219 15 83738 16 84256 17 84775 18 85294 18 85813 19 86332 19 86851 19 87370 20 87889 20 88408 20 88927 20 89447 19 89966 19 90486 17 91006 16 91526 14 92046 12 92567 9
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,27002 4 27254 12 27508 15 27763 18 28018 20 28273 21 28529 22 28785 22 29041 21 29297 21 29553 20 29809 20 30065 19 30321 18 30578 16 30835 14 31092 12 31350 9 31608 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,20110 6 20363 10 20617 13 20871 16 21127 17 21382 19 21637 20 21893 20 22148 21 22404 21 22660 21 22916 21 23172 20 23428 19 23685 18 23941 17 24198 15 24456 11 24716 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,25811 7 26065 12 26319 15 26574 17 26830 18 27086 19 27342 20 27598 20 27854 20 28110 20 28366 20 28623 19 28879 19 29136 17 29393 16 29650 14 29907 12 30166 8
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,29868 4 30122 8 30377 11 30632 13 30887 15 31143 15 31399 16 31654 17 31910 18 32166 18 32422 19 32678 19 32934 19 33190 19 33446 19 33702 19 33958 18 34215 17 34472 15 34729 13 34986 11 35243 8
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,4727 6 4982 10 5237 13 5492 15 5747 18 6003 18 6259 19 6515 19 6771 19 7027 19 7283 19 7539 19 7795 19 8051 19 8307 19 8564 18 8820 18 9076 17 9333 16 9590 14 9847 12 10105 9
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,28707 5 28962 8 29217 10 29472 11 29728 12 29984 12 30240 13 30496 13 30752 13 31008 13 31264 14 31520 14 31776 14 32032 14 32289 13 32546 11 32802 10 33060 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,39893 8 40147 13 40402 15 40657 16 40912 18 41168 18 41424 19 41680 19 41935 20 42191 21 42447 21 42703 21 42959 21 43215 21 43471 21 43727 21 43983 21 44240 20 44497 19 44753 19 45011 16 45268 14 45526 11 45783 8 46041 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,51722 6 51977 8 52232 10 52488 10 52743 12 52999 12 53255 12 53511 12 53767 12 54023 11 54280 10 54536 10 54793 8 55050 7 55307 5
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,2448 5 2703 7 2958 10 3213 12 3469 13 3724 15 3980 16 4236 17 4492 18 4748 19 5004 20 5260 21 5517 21 5773 22 6030 21 6287 21 6544 20 6801 19 7058 18 7315 17 7573 15 7831 12 8089 9 8349 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,21934 6 22189 10 22444 12 22699 15 22955 16 23210 18 23466 19 23722 20 23978 21 24234 21 24490 21 24746 21 25002 22 25259 21 25515 20 25772 19 26028 18 26285 15 26543 10
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,47847 8 48101 12 48356 14 48611 16 48867 17 49122 19 49378 20 49634 21 49890 21 50146 21 50402 21 50658 21 50914 21 51170 21 51426 21 51683 19 51939 18 52196 16 52452 15 52709 13 52966 10 53224 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,20529 4 20783 8 21038 10 21294 10 21549 11 21805 11 22061 11 22318 10 22574 10 22830 10 23087 9 23344 7 23601 5
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,26181 4 26435 8 26690 11 26946 11 27201 13 27457 13 27713 13 27969 14 28225 14 28481 14 28737 14 28994 13 29250 12 29507 9 29764 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,19954 2 20206 9 20460 12 20714 15 20969 16 21224 18 21479 19 21735 19 21990 21 22246 21 22502 21 22758 21 23014 21 23270 20 23527 19 23783 19 24039 18 24295 18 24552 16 24809 14 25066 12 25322 11 25580 8 25837 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,31472 1 31721 13 31975 16 32228 19 32483 20 32737 22 32993 22 33248 23 33504 23 33759 24 34015 23 34271 23 34528 22 34784 21 35041 20 35297 19 35554 17 35811 16 36068 14 36325 11 36583 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,15795 8 16050 10 16304 13 16559 15 16813 17 17069 18 17324 20 17580 20 17836 20 18092 20 18348 20 18604 20 18861 18 19118 16 19375 15 19632 13 19890 10 20148 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,38381 8 38634 14 38889 17 39144 19 39400 20 39655 22 39911 22 40167 23 40423 24 40679 24 40936 23 41192 23 41449 22 41706 21 41963 20 42221 17 42478 15 42736 12 42996 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,8435 6 8690 9 8946 11 9201 13 9456 16 9712 16 9968 16 10224 16 10480 16 10736 17 10992 17 11248 17 11504 17 11761 16 12017 16 12274 14 12530 14 12787 13 13044 12 13302 10 13561 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,11666 7 11921 10 12176 12 12431 14 12686 16 12942 17 13198 17 13454 18 13710 18 13966 18 14222 19 14478 19 14734 19 14990 19 15246 19 15503 17 15760 16 16018 13
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,10022 8 10275 13 10529 16 10784 18 11040 19 11295 20 11550 21 11805 23 12060 24 12316 24 12572 24 12827 25 13083 25 13339 25 13595 25 13851 25 14107 24 14363 24 14620 23 14876 23 15133 22 15389 21 15646 20 15902 19 16159 17 16416 14 16674 10 16931 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,37950 7 38204 10 38459 12 38715 13 38970 14 39225 15 39480 16 39735 17 39991 18 40246 19 40502 19 40758 19 41013 20 41269 20 41524 20 41780 20 42036 20 42292 19 42548 18 42804 18 43060 17 43317 15 43575 12 43832 9
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,191 20 447 21 702 22 958 22 1215 20 1471 20 1727 19 1984 18 2241 16 2500 12 2758 8
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,34049 3 34305 4 34561 5 34817 6 35073 6 35329 6 35585 6 35841 7 36097 7 36353 6 36609 6 36865 6 37121 6 37377 5 37633 5 37889 4 38145 4 38402 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,2017 5 2271 10 2526 13 2781 15 3037 15 3292 17 3547 18 3803 18 4059 19 4314 20 4570 20 4826 20 5083 19 5339 19 5596 17 5853 15 6111 12 6370 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,51999 7 52254 10 52509 12 52764 14 53020 14 53275 15 53530 16 53786 16 54042 16 54297 17 54553 17 54809 16 55065 15 55321 13 55577 12 55834 10 56091 7 56348 5
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,7899 6 8152 11 8406 14 8661 16 8916 19 9171 21 9427 21 9683 21 9939 21 10195 21 10451 22 10707 21 10963 21 11219 21 11476 20 11733 18 11989 17 12246 15 12503 11
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,38681 2 38933 8 39188 11 39442 13 39697 15 39952 17 40207 18 40462 20 40718 20 40974 21 41230 22 41486 22 41742 23 41998 23 42254 23 42511 23 42767 23 43023 23 43280 22 43537 21 43793 20 44050 19 44307 17 44564 14 44822 10 45079 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,4538 2 4791 8 5046 12 5301 17 5556 21 5811 24 6067 25 6323 26 6579 26 6835 26 7091 26 7347 26 7603 25 7860 24 8116 23 8373 21 8630 19 8887 17 9144 13 9401 9
